1f1f2-1f1fe,1f1f2-1f1fe,Malaysia,:flag_my:,:my:,9,4,1068: :flag_my: | :my:,1068: :flag_my:,1068: :my:
1f1f2-1f1fb,1f1f2-1f1fb,Maldives,:flag_mv:,:mv:,9,4,1069: :flag_mv: | :mv:,1069: :flag_mv:,1069: :mv:
1f1f2-1f1f1,1f1f2-1f1f1,Mali,:flag_ml:,:ml:,9,4,1070: :flag_ml: | :ml:,1070: :flag_ml:,1070: :ml:
1f1f2-1f1f9,1f1f2-1f1f9,Malta,:flag_mt:,:mt:,9,4,1071: :flag_mt: | :mt:,1071: :flag_mt:,1071: :mt:
1f1f2-1f1ed,1f1f2-1f1ed,Marshall Islands,:flag_mh:,:mh:,9,4,1072: :flag_mh: | :mh:,1072: :flag_mh:,1072: :mh:
1f1f2-1f1f7,1f1f2-1f1f7,Mauritania,:flag_mr:,:mr:,9,4,1073: :flag_mr: | :mr:,1073: :flag_mr:,1073: :mr:
1f1f2-1f1fa,1f1f2-1f1fa,Mauritius,:flag_mu:,:mu:,9,4,1074: :flag_mu: | :mu:,1074: :flag_mu:,1074: :mu:
1f1f2-1f1fd,1f1f2-1f1fd,Mexico,:flag_mx:,:mx:,9,4,1075: :flag_mx: | :mx:,1075: :flag_mx:,1075: :mx:
1f1eb-1f1f2,1f1eb-1f1f2,Micronesia,:flag_fm:,:fm:,9,4,1076: :flag_fm: | :fm:,1076: :flag_fm:,1076: :fm:
1f1f2-1f1e9,1f1f2-1f1e9,Moldova,:flag_md:,:md:,9,4,1077: :flag_md: | :md:,1077: :flag_md:,1077: :md:
1f1f2-1f1e8,1f1f2-1f1e8,Monaco,:flag_mc:,:mc:,9,4,1078: :flag_mc: | :mc:,1078: :flag_mc:,1078: :mc:
1f1f2-1f1f3,1f1f2-1f1f3,Mongolia,:flag_mn:,:mn:,9,4,1079: :flag_mn: | :mn:,1079: :flag_mn:,1079: :mn:
1f1f2-1f1ea,1f1f2-1f1ea,Montenegro,:flag_me:,:me:,9,4,1080: :flag_me: | :me:,1080: :flag_me:,1080: :me:
1f1f2-1f1e6,1f1f2-1f1e6,Morocco,:flag_ma:,:ma:,9,4,1081: :flag_ma: | :ma:,1081: :flag_ma:,1081: :ma:
1f1f2-1f1ff,1f1f2-1f1ff,Mozambique,:flag_mz:,:mz:,9,4,1082: :flag_mz: | :mz:,1082: :flag_mz:,1082: :mz:
1f1f2-1f1f2,1f1f2-1f1f2,Myanmar (Burma),:flag_mm:,:mm:,9,4,1083: :flag_mm: | :mm:,1083: :flag_mm:,1083: :mm:
1f1f3-1f1e6,1f1f3-1f1e6,Namibia,:flag_na:,:na:,9,4,1084: :flag_na: | :na:,1084: :flag_na:,1084: :na:
1f1f3-1f1f7,1f1f3-1f1f7,Nauru,:flag_nr:,:nr:,9,4,1085: :flag_nr: | :nr:,1085: :flag_nr:,1085: :nr:
1f1f3-1f1f5,1f1f3-1f1f5,Nepal,:flag_np:,:np:,9,4,1086: :flag_np: | :np:,1086: :flag_np:,1086: :np:
1f1f3-1f1f1,1f1f3-1f1f1,Netherlands,:flag_nl:,:nl:,9,4,1087: :flag_nl: | :nl:,1087: :flag_nl:,1087: :nl:
1f1f3-1f1ff,1f1f3-1f1ff,New Zealand,:flag_nz:,:nz:,9,4,1088: :flag_nz: | :nz:,1088: :flag_nz:,1088: :nz:
1f1f3-1f1ee,1f1f3-1f1ee,Nicaragua,:flag_ni:,:ni:,9,4,1089: :flag_ni: | :ni:,1089: :flag_ni:,1089: :ni:
1f1f3-1f1ea,1f1f3-1f1ea,Niger,:flag_ne:,:ne:,9,4,1090: :flag_ne: | :ne:,1090: :flag_ne:,1090: :ne:
1f1f3-1f1ec,1f1f3-1f1ec,Nigeria,:flag_ng:,:nigeria:,9,9,1091: :flag_ng: | :nigeria:,1091: :flag_ng:,1091: :nigeria:
1f1f0-1f1f5,1f1f0-1f1f5,North Korea,:flag_kp:,:kp:,9,4,1092: :flag_kp: | :kp:,1092: :flag_kp:,1092: :kp:
1f1f3-1f1f4,1f1f3-1f1f4,Norway,:flag_no:,:no:,9,4,1093: :flag_no: | :no:,1093: :flag_no:,1093: :no:
1f1f4-1f1f2,1f1f4-1f1f2,Oman,:flag_om:,:om:,9,4,1094: :flag_om: | :om:,1094: :flag_om:,1094: :om:
1f1f5-1f1f0,1f1f5-1f1f0,Pakistan,:flag_pk:,:pk:,9,4,1095: :flag_pk: | :pk:,1095: :flag_pk:,1095: :pk:
1f1f5-1f1fc,1f1f5-1f1fc,Palau,:flag_pw:,:pw:,9,4,1096: :flag_pw: | :pw:,1096: :flag_pw:,1096: :pw:
1f1f5-1f1e6,1f1f5-1f1e6,Panama,:flag_pa:,:pa:,9,4,1097: :flag_pa: | :pa:,1097: :flag_pa:,1097: :pa:
1f1f5-1f1ec,1f1f5-1f1ec,Papua New Guinea,:flag_pg:,:pg:,9,4,1098: :flag_pg: | :pg:,1098: :flag_pg:,1098: :pg:
1f91b-1f3fe,1f91b-1f3fe,left-facing fist: medium-dark skin tone,:left_facing_fist_tone4:,:left_fist_tone4:,24,17,1099: :left_facing_fist_tone4: | :left_fist_tone4:,1099: :left_facing_fist_tone4:,1099: :left_fist_tone4:
1f1f5-1f1fe,1f1f5-1f1fe,Paraguay,:flag_py:,:py:,9,4,1100: :flag_py: | :py:,1100: :flag_py:,1100: :py:
1f1f5-1f1ea,1f1f5-1f1ea,Peru,:flag_pe:,:pe:,9,4,1101: :flag_pe: | :pe:,1101: :flag_pe:,1101: :pe:
1f1f5-1f1ed,1f1f5-1f1ed,Philippines,:flag_ph:,:ph:,9,4,1102: :flag_ph: | :ph:,1102: :flag_ph:,1102: :ph:
1f1f5-1f1f1,1f1f5-1f1f1,Poland,:flag_pl:,:pl:,9,4,1103: :flag_pl: | :pl:,1103: :flag_pl:,1103: :pl:
1f1f5-1f1f9,1f1f5-1f1f9,Portugal,:flag_pt:,:pt:,9,4,1104: :flag_pt: | :pt:,1104: :flag_pt:,1104: :pt:
1f1f6-1f1e6,1f1f6-1f1e6,Qatar,:flag_qa:,:qa:,9,4,1105: :flag_qa: | :qa:,1105: :flag_qa:,1105: :qa:
1f1f9-1f1fc,1f1f9-1f1fc,Taiwan,:flag_tw:,:tw:,9,4,1106: :flag_tw: | :tw:,1106: :flag_tw:,1106: :tw:
1f1e8-1f1ec,1f1e8-1f1ec,Congo - Brazzaville,:flag_cg:,:cg:,9,4,1107: :flag_cg: | :cg:,1107: :flag_cg:,1107: :cg:
1f1f7-1f1f4,1f1f7-1f1f4,Romania,:flag_ro:,:ro:,9,4,1108: :flag_ro: | :ro:,1108: :flag_ro:,1108: :ro:
1f1f7-1f1fc,1f1f7-1f1fc,Rwanda,:flag_rw:,:rw:,9,4,1109: :flag_rw: | :rw:,1109: :flag_rw:,1109: :rw:
1f1f0-1f1f3,1f1f0-1f1f3,St. Kitts & Nevis,:flag_kn:,:kn:,9,4,1110: :flag_kn: | :kn:,1110: :flag_kn:,1110: :kn:
1f1f1-1f1e8,1f1f1-1f1e8,St. Lucia,:flag_lc:,:lc:,9,4,1111: :flag_lc: | :lc:,1111: :flag_lc:,1111: :lc:
1f1fb-1f1e8,1f1fb-1f1e8,St. Vincent & Grenadines,:flag_vc:,:vc:,9,4,1112: :flag_vc: | :vc:,1112: :flag_vc:,1112: :vc:
1f1fc-1f1f8,1f1fc-1f1f8,Samoa,:flag_ws:,:ws:,9,4,1113: :flag_ws: | :ws:,1113: :flag_ws:,1113: :ws:
1f1f8-1f1f2,1f1f8-1f1f2,San Marino,:flag_sm:,:sm:,9,4,1114: :flag_sm: | :sm:,1114: :flag_sm:,1114: :sm:
1f1f8-1f1f9,1f1f8-1f1f9,São Tomé & Príncipe,:flag_st:,:st:,9,4,1115: :flag_st: | :st:,1115: :flag_st:,1115: :st:
1f1f8-1f1e6,1f1f8-1f1e6,Saudi Arabia,:flag_sa:,:saudiarabia:|:saudi:,9,21,1116: :flag_sa: | :saudiarabia:|:saudi:,1116: :flag_sa:,1116: :saudiarabia:|:saudi:
1f91b-1f3ff,1f91b-1f3ff,left-facing fist: dark skin tone,:left_facing_fist_tone5:,:left_fist_tone5:,24,17,1117: :left_facing_fist_tone5: | :left_fist_tone5:,1117: :left_facing_fist_tone5:,1117: :left_fist_tone5:
1f1f8-1f1f3,1f1f8-1f1f3,Senegal,:flag_sn:,:sn:,9,4,1118: :flag_sn: | :sn:,1118: :flag_sn:,1118: :sn:
1f1f7-1f1f8,1f1f7-1f1f8,Serbia,:flag_rs:,:rs:,9,4,1119: :flag_rs: | :rs:,1119: :flag_rs:,1119: :rs:
1f1f8-1f1e8,1f1f8-1f1e8,Seychelles,:flag_sc:,:sc:,9,4,1120: :flag_sc: | :sc:,1120: :flag_sc:,1120: :sc:
1f1f8-1f1f1,1f1f8-1f1f1,Sierra Leone,:flag_sl:,:sl:,9,4,1121: :flag_sl: | :sl:,1121: :flag_sl:,1121: :sl:
1f1f8-1f1ec,1f1f8-1f1ec,Singapore,:flag_sg:,:sg:,9,4,1122: :flag_sg: | :sg:,1122: :flag_sg:,1122: :sg:
1f1f8-1f1f0,1f1f8-1f1f0,Slovakia,:flag_sk:,:sk:,9,4,1123: :flag_sk: | :sk:,1123: :flag_sk:,1123: :sk:
1f1f8-1f1ee,1f1f8-1f1ee,Slovenia,:flag_si:,:si:,9,4,1124: :flag_si: | :si:,1124: :flag_si:,1124: :si:
1f1f8-1f1e7,1f1f8-1f1e7,Solomon Islands,:flag_sb:,:sb:,9,4,1125: :flag_sb: | :sb:,1125: :flag_sb:,1125: :sb:
1f1f8-1f1f4,1f1f8-1f1f4,Somalia,:flag_so:,:so:,9,4,1126: :flag_so: | :so:,1126: :flag_so:,1126: :so:
1f1ff-1f1e6,1f1ff-1f1e6,South Africa,:flag_za:,:za:,9,4,1127: :flag_za: | :za:,1127: :flag_za:,1127: :za:
1f1f1-1f1f0,1f1f1-1f1f0,Sri Lanka,:flag_lk:,:lk:,9,4,1128: :flag_lk: | :lk:,1128: :flag_lk:,1128: :lk:
1f1f8-1f1e9,1f1f8-1f1e9,Sudan,:flag_sd:,:sd:,9,4,1129: :flag_sd: | :sd:,1129: :flag_sd:,1129: :sd:
1f1f8-1f1f7,1f1f8-1f1f7,Suriname,:flag_sr:,:sr:,9,4,1130: :flag_sr: | :sr:,1130: :flag_sr:,1130: :sr:
1f1f8-1f1ff,1f1f8-1f1ff,Swaziland,:flag_sz:,:sz:,9,4,1131: :flag_sz: | :sz:,1131: :flag_sz:,1131: :sz:
1f1f8-1f1ea,1f1f8-1f1ea,Sweden,:flag_se:,:se:,9,4,1132: :flag_se: | :se:,1132: :flag_se:,1132: :se:
1f1e8-1f1ed,1f1e8-1f1ed,Switzerland,:flag_ch:,:ch:,9,4,1133: :flag_ch: | :ch:,1133: :flag_ch:,1133: :ch:
1f1f8-1f1fe,1f1f8-1f1fe,Syria,:flag_sy:,:sy:,9,4,1134: :flag_sy: | :sy:,1134: :flag_sy:,1134: :sy:
1f1f9-1f1ef,1f1f9-1f1ef,Tajikistan,:flag_tj:,:tj:,9,4,1135: :flag_tj: | :tj:,1135: :flag_tj:,1135: :tj:
1f1f9-1f1ff,1f1f9-1f1ff,Tanzania,:flag_tz:,:tz:,9,4,1136: :flag_tz: | :tz:,1136: :flag_tz:,1136: :tz:
1f1f9-1f1ed,1f1f9-1f1ed,Thailand,:flag_th:,:th:,9,4,1137: :flag_th: | :th:,1137: :flag_th:,1137: :th:
1f1f9-1f1ec,1f1f9-1f1ec,Togo,:flag_tg:,:tg:,9,4,1138: :flag_tg: | :tg:,1138: :flag_tg:,1138: :tg:
1f1f9-1f1f4,1f1f9-1f1f4,Tonga,:flag_to:,:to:,9,4,1139: :flag_to: | :to:,1139: :flag_to:,1139: :to:
1f1f9-1f1f9,1f1f9-1f1f9,Trinidad & Tobago,:flag_tt:,:tt:,9,4,1140: :flag_tt: | :tt:,1140: :flag_tt:,1140: :tt:
1f1f9-1f1f3,1f1f9-1f1f3,Tunisia,:flag_tn:,:tn:,9,4,1141: :flag_tn: | :tn:,1141: :flag_tn:,1141: :tn:
1f1f9-1f1f7,1f1f9-1f1f7,Turkey,:flag_tr:,:tr:,9,4,1142: :flag_tr: | :tr:,1142: :flag_tr:,1142: :tr:
1f1f9-1f1f2,1f1f9-1f1f2,Turkmenistan,:flag_tm:,:turkmenistan:,9,14,1143: :flag_tm: | :turkmenistan:,1143: :flag_tm:,1143: :turkmenistan:
1f1f9-1f1fb,1f1f9-1f1fb,Tuvalu,:flag_tv:,:tuvalu:,9,8,1144: :flag_tv: | :tuvalu:,1144: :flag_tv:,1144: :tuvalu:
1f1fa-1f1ec,1f1fa-1f1ec,Uganda,:flag_ug:,:ug:,9,4,1145: :flag_ug: | :ug:,1145: :flag_ug:,1145: :ug:
1f1fa-1f1e6,1f1fa-1f1e6,Ukraine,:flag_ua:,:ua:,9,4,1146: :flag_ua: | :ua:,1146: :flag_ua:,1146: :ua:
1f1e6-1f1ea,1f1e6-1f1ea,United Arab Emirates,:flag_ae:,:ae:,9,4,1147: :flag_ae: | :ae:,1147: :flag_ae:,1147: :ae:
1f1fa-1f1fe,1f1fa-1f1fe,Uruguay,:flag_uy:,:uy:,9,4,1148: :flag_uy: | :uy:,1148: :flag_uy:,1148: :uy:
1f1fa-1f1ff,1f1fa-1f1ff,Uzbekistan,:flag_uz:,:uz:,9,4,1149: :flag_uz: | :uz:,1149: :flag_uz:,1149: :uz:
1f1fb-1f1fa,1f1fb-1f1fa,Vanuatu,:flag_vu:,:vu:,9,4,1150: :flag_vu: | :vu:,1150: :flag_vu:,1150: :vu:
1f1fb-1f1e6,1f1fb-1f1e6,Vatican City,:flag_va:,:va:,9,4,1151: :flag_va: | :va:,1151: :flag_va:,1151: :va:
1f1fb-1f1ea,1f1fb-1f1ea,Venezuela,:flag_ve:,:ve:,9,4,1152: :flag_ve: | :ve:,1152: :flag_ve:,1152: :ve:
1f1fb-1f1f3,1f1fb-1f1f3,Vietnam,:flag_vn:,:vn:,9,4,1153: :flag_vn: | :vn:,1153: :flag_vn:,1153: :vn:
1f1ea-1f1ed,1f1ea-1f1ed,Western Sahara,:flag_eh:,:eh:,9,4,1154: :flag_eh: | :eh:,1154: :flag_eh:,1154: :eh:
1f91c-1f3fb,1f91c-1f3fb,right-facing fist: light skin tone,:right_facing_fist_tone1:,:right_fist_tone1:,25,18,1155: :right_facing_fist_tone1: | :right_fist_tone1:,1155: :right_facing_fist_tone1:,1155: :right_fist_tone1:
1f1fe-1f1ea,1f1fe-1f1ea,Yemen,:flag_ye:,:ye:,9,4,1156: :flag_ye: | :ye:,1156: :flag_ye:,1156: :ye:
1f1ff-1f1f2,1f1ff-1f1f2,Zambia,:flag_zm:,:zm:,9,4,1157: :flag_zm: | :zm:,1157: :flag_zm:,1157: :zm:
1f1ff-1f1fc,1f1ff-1f1fc,Zimbabwe,:flag_zw:,:zw:,9,4,1158: :flag_zw: | :zw:,1158: :flag_zw:,1158: :zw:
1f1f5-1f1f7,1f1f5-1f1f7,Puerto Rico,:flag_pr:,:pr:,9,4,1159: :flag_pr: | :pr:,1159: :flag_pr:,1159: :pr:
1f1f0-1f1fe,1f1f0-1f1fe,Cayman Islands,:flag_ky:,:ky:,9,4,1160: :flag_ky: | :ky:,1160: :flag_ky:,1160: :ky:
1f1e7-1f1f2,1f1e7-1f1f2,Bermuda,:flag_bm:,:bm:,9,4,1161: :flag_bm: | :bm:,1161: :flag_bm:,1161: :bm:
1f1f5-1f1eb,1f1f5-1f1eb,French Polynesia,:flag_pf:,:pf:,9,4,1162: :flag_pf: | :pf:,1162: :flag_pf:,1162: :pf:
1f1f5-1f1f8,1f1f5-1f1f8,Palestinian Territories,:flag_ps:,:ps:,9,4,1163: :flag_ps: | :ps:,1163: :flag_ps:,1163: :ps:
1f1f3-1f1e8,1f1f3-1f1e8,New Caledonia,:flag_nc:,:nc:,9,4,1164: :flag_nc: | :nc:,1164: :flag_nc:,1164: :nc:
1f91c-1f3fc,1f91c-1f3fc,right-facing fist: medium-light skin tone,:right_facing_fist_tone2:,:right_fist_tone2:,25,18,1165: :right_facing_fist_tone2: | :right_fist_tone2:,1165: :right_facing_fist_tone2:,1165: :right_fist_tone2:
1f1f8-1f1ed,1f1f8-1f1ed,St. Helena,:flag_sh:,:sh:,9,4,1166: :flag_sh: | :sh:,1166: :flag_sh:,1166: :sh:
1f1e6-1f1fc,1f1e6-1f1fc,Aruba,:flag_aw:,:aw:,9,4,1167: :flag_aw: | :aw:,1167: :flag_aw:,1167: :aw:
1f1fb-1f1ee,1f1fb-1f1ee,U.S. Virgin Islands,:flag_vi:,:vi:,9,4,1168: :flag_vi: | :vi:,1168: :flag_vi:,1168: :vi:
1f1ed-1f1f0,1f1ed-1f1f0,Hong Kong SAR China,:flag_hk:,:hk:,9,4,1169: :flag_hk: | :hk:,1169: :flag_hk:,1169: :hk:
1f1e6-1f1e8,1f1e6-1f1e8,Ascension Island,:flag_ac:,:ac:,9,4,1170: :flag_ac: | :ac:,1170: :flag_ac:,1170: :ac:
1f1f2-1f1f8,1f1f2-1f1f8,Montserrat,:flag_ms:,:ms:,9,4,1171: :flag_ms: | :ms:,1171: :flag_ms:,1171: :ms:
1f1ec-1f1fa,1f1ec-1f1fa,Guam,:flag_gu:,:gu:,9,4,1172: :flag_gu: | :gu:,1172: :flag_gu:,1172: :gu:
1f1ec-1f1f1,1f1ec-1f1f1,Greenland,:flag_gl:,:gl:,9,4,1173: :flag_gl: | :gl:,1173: :flag_gl:,1173: :gl:
1f1f3-1f1fa,1f1f3-1f1fa,Niue,:flag_nu:,:nu:,9,4,1174: :flag_nu: | :nu:,1174: :flag_nu:,1174: :nu:
1f1fc-1f1eb,1f1fc-1f1eb,Wallis & Futuna,:flag_wf:,:wf:,9,4,1175: :flag_wf: | :wf:,1175: :flag_wf:,1175: :wf:
1f1f2-1f1f4,1f1f2-1f1f4,Macau SAR China,:flag_mo:,:mo:,9,4,1176: :flag_mo: | :mo:,1176: :flag_mo:,1176: :mo:
1f91c-1f3fd,1f91c-1f3fd,right-facing fist: medium skin tone,:right_facing_fist_tone3:,:right_fist_tone3:,25,18,1177: :right_facing_fist_tone3: | :right_fist_tone3:,1177: :right_facing_fist_tone3:,1177: :right_fist_tone3:
1f1eb-1f1f4,1f1eb-1f1f4,Faroe Islands,:flag_fo:,:fo:,9,4,1178: :flag_fo: | :fo:,1178: :flag_fo:,1178: :fo:
1f1eb-1f1f0,1f1eb-1f1f0,Falkland Islands,:flag_fk:,:fk:,9,4,1179: :flag_fk: | :fk:,1179: :flag_fk:,1179: :fk:
1f1ef-1f1ea,1f1ef-1f1ea,Jersey,:flag_je:,:je:,9,4,1180: :flag_je: | :je:,1180: :flag_je:,1180: :je:
1f1e6-1f1ee,1f1e6-1f1ee,Anguilla,:flag_ai:,:ai:,9,4,1181: :flag_ai: | :ai:,1181: :flag_ai:,1181: :ai:
1f1ec-1f1ee,1f1ec-1f1ee,Gibraltar,:flag_gi:,:gi:,9,4,1182: :flag_gi: | :gi:,1182: :flag_gi:,1182: :gi:
1f39e,1f39e-fe0f,film frames,:film_frames:,,13,0,1183: :film_frames: | ,1183: :film_frames:,1183: 
1f39f,1f39f-fe0f,admission tickets,:tickets:,:admission_tickets:,9,19,1184: :tickets: | :admission_tickets:,1184: :tickets:,1184: :admission_tickets:
1f3c5,1f3c5,sports medal,:medal:,:sports_medal:,7,14,1185: :medal: | :sports_medal:,1185: :medal:,1185: :sports_medal:
1f3cb,1f3cb-fe0f,person lifting weights,:person_lifting_weights:,:lifter:|:weight_lifter:,24,24,1186: :person_lifting_weights: | :lifter:|:weight_lifter:,1186: :person_lifting_weights:,1186: :lifter:|:weight_lifter:
1f3cc,1f3cc-fe0f,person golfing,:person_golfing:,:golfer:,16,8,1187: :person_golfing: | :golfer:,1187: :person_golfing:,1187: :golfer:
1f3cd,1f3cd-fe0f,motorcycle,:motorcycle:,:racing_motorcycle:,12,19,1188: :motorcycle: | :racing_motorcycle:,1188: :motorcycle:,1188: :racing_motorcycle:
1f3ce,1f3ce-fe0f,racing car,:race_car:,:racing_car:,10,12,1189: :race_car: | :racing_car:,1189: :race_car:,1189: :racing_car:
1f396,1f396-fe0f,military medal,:military_medal:,,16,0,1190: :military_medal: | ,1190: :military_medal:,1190: 
1f397,1f397-fe0f,reminder ribbon,:reminder_ribbon:,,17,0,1191: :reminder_ribbon: | ,1191: :reminder_ribbon:,1191: 
1f336,1f336-fe0f,hot pepper,:hot_pepper:,,12,0,1192: :hot_pepper: | ,1192: :hot_pepper:,1192: 
1f91c-1f3fe,1f91c-1f3fe,right-facing fist: medium-dark skin tone,:right_facing_fist_tone4:,:right_fist_tone4:,25,18,1193: :right_facing_fist_tone4: | :right_fist_tone4:,1193: :right_facing_fist_tone4:,1193: :right_fist_tone4:
1f327,1f327-fe0f,cloud with rain,:cloud_rain:,:cloud_with_rain:,12,17,1194: :cloud_rain: | :cloud_with_rain:,1194: :cloud_rain:,1194: :cloud_with_rain:
1f328,1f328-fe0f,cloud with snow,:cloud_snow:,:cloud_with_snow:,12,17,1195: :cloud_snow: | :cloud_with_snow:,1195: :cloud_snow:,1195: :cloud_with_snow:
1f329,1f329-fe0f,cloud with lightning,:cloud_lightning:,:cloud_with_lightning:,17,22,1196: :cloud_lightning: | :cloud_with_lightning:,1196: :cloud_lightning:,1196: :cloud_with_lightning:
1f32a,1f32a-fe0f,tornado,:cloud_tornado:,:cloud_with_tornado:,15,20,1197: :cloud_tornado: | :cloud_with_tornado:,1197: :cloud_tornado:,1197: :cloud_with_tornado:
1f32b,1f32b-fe0f,fog,:fog:,,5,0,1198: :fog: | ,1198: :fog:,1198: 
1f32c,1f32c-fe0f,wind face,:wind_blowing_face:,,19,0,1199: :wind_blowing_face: | ,1199: :wind_blowing_face:,1199: 
1f43f,1f43f-fe0f,chipmunk,:chipmunk:,,10,0,1200: :chipmunk: | ,1200: :chipmunk:,1200: 
1f577,1f577-fe0f,spider,:spider:,,8,0,1201: :spider: | ,1201: :spider:,1201: 
1f578,1f578-fe0f,spider web,:spider_web:,,12,0,1202: :spider_web: | ,1202: :spider_web:,1202: 
1f321,1f321-fe0f,thermometer,:thermometer:,,13,0,1203: :thermometer: | ,1203: :thermometer:,1203: 
1f399,1f399-fe0f,studio microphone,:microphone2:,:studio_microphone:,13,19,1204: :microphone2: | :studio_microphone:,1204: :microphone2:,1204: :studio_microphone:
1f39a,1f39a-fe0f,level slider,:level_slider:,,14,0,1205: :level_slider: | ,1205: :level_slider:,1205: 
1f39b,1f39b-fe0f,control knobs,:control_knobs:,,15,0,1206: :control_knobs: | ,1206: :control_knobs:,1206: 
1f3f3,1f3f3-fe0f,white flag,:flag_white:,:waving_white_flag:,12,19,1207: :flag_white: | :waving_white_flag:,1207: :flag_white:,1207: :waving_white_flag:
1f3f4,1f3f4,black flag,:flag_black:,:waving_black_flag:,12,19,1208: :flag_black: | :waving_black_flag:,1208: :flag_black:,1208: :waving_black_flag:
1f3f5,1f3f5-fe0f,rosette,:rosette:,,9,0,1209: :rosette: | ,1209: :rosette:,1209: 
1f3f7,1f3f7-fe0f,label,:label:,,7,0,1210: :label: | ,1210: :label:,1210: 
1f4f8,1f4f8,camera with flash,:camera_with_flash:,,19,0,1211: :camera_with_flash: | ,1211: :camera_with_flash:,1211: 
1f4fd,1f4fd-fe0f,film projector,:projector:,:film_projector:,11,16,1212: :projector: | :film_projector:,1212: :projector:,1212: :film_projector:
271d,271d-fe0f,latin cross,:cross:,:latin_cross:,7,13,1213: :cross: | :latin_cross:,1213: :cross:,1213: :latin_cross:
1f549,1f549-fe0f,om,:om_symbol:,,11,0,1214: :om_symbol: | ,1214: :om_symbol:,1214: 
1f54a,1f54a-fe0f,dove,:dove:,:dove_of_peace:,6,15,1215: :dove: | :dove_of_peace:,1215: :dove:,1215: :dove_of_peace:
1f56f,1f56f-fe0f,candle,:candle:,,8,0,1216: :candle: | ,1216: :candle:,1216: 
1f570,1f570-fe0f,mantelpiece clock,:clock:,:mantlepiece_clock:,7,19,1217: :clock: | :mantlepiece_clock:,1217: :clock:,1217: :mantlepiece_clock:
1f573,1f573-fe0f,hole,:hole:,,6,0,1218: :hole: | ,1218: :hole:,1218: 
1f576,1f576-fe0f,sunglasses,:dark_sunglasses:,,17,0,1219: :dark_sunglasses: | ,1219: :dark_sunglasses:,1219: 
1f579,1f579-fe0f,joystick,:joystick:,,10,0,1220: :joystick: | ,1220: :joystick:,1220: 
1f587,1f587-fe0f,linked paperclips,:paperclips:,:linked_paperclips:,12,19,1221: :paperclips: | :linked_paperclips:,1221: :paperclips:,1221: :linked_paperclips:
1f58a,1f58a-fe0f,pen,:pen_ballpoint:,:lower_left_ballpoint_pen:,15,26,1222: :pen_ballpoint: | :lower_left_ballpoint_pen:,1222: :pen_ballpoint:,1222: :lower_left_ballpoint_pen:
1f58b,1f58b-fe0f,fountain pen,:pen_fountain:,:lower_left_fountain_pen:,14,25,1223: :pen_fountain: | :lower_left_fountain_pen:,1223: :pen_fountain:,1223: :lower_left_fountain_pen:
1f58c,1f58c-fe0f,paintbrush,:paintbrush:,:lower_left_paintbrush:,12,23,1224: :paintbrush: | :lower_left_paintbrush:,1224: :paintbrush:,1224: :lower_left_paintbrush:
1f58d,1f58d-fe0f,crayon,:crayon:,:lower_left_crayon:,8,19,1225: :crayon: | :lower_left_crayon:,1225: :crayon:,1225: :lower_left_crayon:
1f5a5,1f5a5-fe0f,desktop computer,:desktop:,:desktop_computer:,9,18,1226: :desktop: | :desktop_computer:,1226: :desktop:,1226: :desktop_computer:
1f5a8,1f5a8-fe0f,printer,:printer:,,9,0,1227: :printer: | ,1227: :printer:,1227: 
1f91c-1f3ff,1f91c-1f3ff,right-facing fist: dark skin tone,:right_facing_fist_tone5:,:right_fist_tone5:,25,18,1228: :right_facing_fist_tone5: | :right_fist_tone5:,1228: :right_facing_fist_tone5:,1228: :right_fist_tone5:
2328,2328-fe0f,keyboard,:keyboard:,,10,0,1229: :keyboard: | ,1229: :keyboard:,1229: 
1f5b2,1f5b2-fe0f,trackball,:trackball:,,11,0,1230: :trackball: | ,1230: :trackball:,1230: 
1f91a-1f3fb,1f91a-1f3fb,raised back of hand: light skin tone,:raised_back_of_hand_tone1:,:back_of_hand_tone1:,27,20,1231: :raised_back_of_hand_tone1: | :back_of_hand_tone1:,1231: :raised_back_of_hand_tone1:,1231: :back_of_hand_tone1:
1f5bc,1f5bc-fe0f,framed picture,:frame_photo:,:frame_with_picture:,13,20,1232: :frame_photo: | :frame_with_picture:,1232: :frame_photo:,1232: :frame_with_picture:
1f5c2,1f5c2-fe0f,card index dividers,:dividers:,:card_index_dividers:,10,21,1233: :dividers: | :card_index_dividers:,1233: :dividers:,1233: :card_index_dividers:
1f5c3,1f5c3-fe0f,card file box,:card_box:,:card_file_box:,10,15,1234: :card_box: | :card_file_box:,1234: :card_box:,1234: :card_file_box:
1f5c4,1f5c4-fe0f,file cabinet,:file_cabinet:,,14,0,1235: :file_cabinet: | ,1235: :file_cabinet:,1235: 
1f5d1,1f5d1-fe0f,wastebasket,:wastebasket:,,13,0,1236: :wastebasket: | ,1236: :wastebasket:,1236: 
1f5d2,1f5d2-fe0f,spiral notepad,:notepad_spiral:,:spiral_note_pad:,16,17,1237: :notepad_spiral: | :spiral_note_pad:,1237: :notepad_spiral:,1237: :spiral_note_pad:
1f5d3,1f5d3-fe0f,spiral calendar,:calendar_spiral:,:spiral_calendar_pad:,17,21,1238: :calendar_spiral: | :spiral_calendar_pad:,1238: :calendar_spiral:,1238: :spiral_calendar_pad:
1f5dc,1f5dc-fe0f,clamp,:compression:,,13,0,1239: :compression: | ,1239: :compression:,1239: 
